utime,volts_0,volts_1,volts_2,battery_voltage
1730653968.228396,0.249755859375,0.265869140625,0.242431640625,11.495361328125
1730653969.238886,0.254150390625,0.2666015625,0.24609375,11.25
1730653970.260557,0.25634765625,0.2724609375,0.25048828125,11.50634765625
1730653971.277584,0.260009765625,0.276123046875,0.252685546875,11.52099609375
1730653972.291631,0.26220703125,0.279052734375,0.25634765625,11.44775390625
1730653973.306713,0.26220703125,0.28271484375,0.258544921875,11.50634765625
1730653974.323611,0.2666015625,0.28564453125,0.261474609375,11.466064453125
1730653975.338014,0.26806640625,0.28857421875,0.26513671875,11.25732421875
1730653976.35522,0.279052734375,0.29150390625,0.26953125,11.513671875
1730653977.360005,0.27685546875,0.293701171875,0.26953125,11.52099609375
1730653978.375511,0.274658203125,0.296630859375,0.27392578125,11.50634765625
1730653979.398168,0.2783203125,0.301025390625,0.275390625,11.517333984375
1730653980.415141,0.280517578125,0.30322265625,0.27978515625,11.524658203125
1730653981.422006,0.28564453125,0.303955078125,0.28125,11.52099609375
1730653982.446638,0.287109375,0.308349609375,0.283447265625,11.4404296875
1730653983.462862,0.2900390625,0.310546875,0.284912109375,11.5283203125
1730653984.476377,0.293701171875,0.3134765625,0.2900390625,11.513671875
1730653985.49467,0.293701171875,0.31494140625,0.29150390625,11.517333984375
1730653986.54314,0.29736328125,0.31640625,0.29443359375,11.517333984375
1730653987.562483,0.2958984375,0.32080078125,0.2958984375,11.52099609375
1730653988.568937,0.302490234375,0.322265625,0.29736328125,11.52099609375
1730653989.593647,0.30322265625,0.3251953125,0.301025390625,11.5283203125
1730653990.606632,0.3046875,0.32666015625,0.30322265625,11.502685546875
1730653991.623422,0.305419921875,0.328857421875,0.3046875,11.495361328125
1730653992.633866,0.30615234375,0.3310546875,0.3076171875,11.513671875
1730653993.644992,0.308349609375,0.334716796875,0.30908203125,11.495361328125
1730653994.66332,0.312744140625,0.33837890625,0.312744140625,11.4990234375
1730653995.682558,0.31494140625,0.337646484375,0.315673828125,11.513671875
1730653996.699221,0.318603515625,0.3427734375,0.31640625,11.517333984375
1730653997.717407,0.3193359375,0.34423828125,0.3193359375,11.348876953125
1730653998.731929,0.322265625,0.34716796875,0.320068359375,11.517333984375
1730653999.738986,0.3193359375,0.347900390625,0.322998046875,11.50634765625
1730654000.764012,0.3251953125,0.349365234375,0.325927734375,11.4990234375
1730654001.779278,0.324462890625,0.352294921875,0.325927734375,11.4990234375
1730654002.792595,0.32958984375,0.355224609375,0.328857421875,11.484375
1730654003.808777,0.328857421875,0.357421875,0.330322265625,11.4990234375
1730654004.82332,0.336181640625,0.358154296875,0.33251953125,11.2939453125
1730654005.836441,0.333251953125,0.36181640625,0.33251953125,11.495361328125
1730654006.849614,0.339111328125,0.36181640625,0.337646484375,11.517333984375
1730654007.866301,0.333984375,0.362548828125,0.33837890625,11.480712890625
1730654008.879374,0.337646484375,0.36474609375,0.33984375,11.466064453125
1730654009.8932,0.34130859375,0.3662109375,0.34130859375,11.484375
1730654010.907836,0.3369140625,0.36767578125,0.344970703125,11.480712890625
1730654011.923465,0.343505859375,0.37060546875,0.343505859375,11.495361328125
1730654012.932579,0.34423828125,0.371337890625,0.346435546875,11.517333984375
1730654013.955843,0.345703125,0.374267578125,0.34716796875,11.517333984375
1730654014.96954,0.346435546875,0.374267578125,0.349365234375,11.52099609375
1730654015.980741,0.345703125,0.374267578125,0.35302734375,11.517333984375
1730654016.999811,0.35009765625,0.374267578125,0.353759765625,11.517333984375
1730654018.010582,0.352294921875,0.374267578125,0.35302734375,11.513671875
1730654019.029491,0.35888671875,0.375,0.35595703125,11.510009765625
1730654020.037972,0.353759765625,0.377197265625,0.355224609375,11.495361328125
1730654021.051716,0.357421875,0.377197265625,0.3603515625,11.524658203125
1730654022.06781,0.358154296875,0.380859375,0.3603515625,11.52099609375
1730654023.091569,0.35888671875,0.383056640625,0.362548828125,11.50634765625
1730654024.107564,0.35888671875,0.38232421875,0.36474609375,11.517333984375
1730654025.12111,0.3603515625,0.3837890625,0.3662109375,11.513671875
1730654026.137553,0.361083984375,0.38525390625,0.3662109375,11.517333984375
1730654027.153316,0.3662109375,0.388916015625,0.369140625,11.455078125
1730654028.166162,0.371337890625,0.388916015625,0.369140625,11.517333984375
1730654029.18382,0.3662109375,0.390380859375,0.371337890625,11.517333984375
1730654030.198392,0.36767578125,0.39111328125,0.3720703125,11.47705078125
1730654031.214215,0.36767578125,0.393310546875,0.37353515625,11.4990234375
1730654032.225866,0.374267578125,0.393310546875,0.374267578125,11.4990234375
1730654033.240456,0.374267578125,0.396240234375,0.374267578125,11.49169921875
1730654034.249595,0.369140625,0.3984375,0.374267578125,11.4990234375
1730654035.271945,0.374267578125,0.3984375,0.374267578125,11.480712890625
1730654035.313532,0.374267578125,0.39990234375,0.374267578125,11.488037109375
1730654040.151653,0.374267578125,0.403564453125,0.377197265625,11.495361328125
1730654041.167008,0.375,0.40576171875,0.380126953125,11.488037109375
1730654042.177209,0.375732421875,0.40869140625,0.37939453125,11.495361328125
1730654043.194901,0.377197265625,0.40869140625,0.380859375,11.495361328125
1730654044.212633,0.377197265625,0.40869140625,0.383056640625,11.47705078125
1730654045.230077,0.3779296875,0.40869140625,0.384521484375,11.46240234375
1730654046.243528,0.37939453125,0.41162109375,0.38525390625,11.436767578125
1730654047.253161,0.380859375,0.4130859375,0.387451171875,11.49169921875
1730654048.26717,0.384521484375,0.416015625,0.385986328125,11.49169921875
1730654049.282474,0.380859375,0.41455078125,0.387451171875,11.488037109375
1730654050.306729,0.38232421875,0.416748046875,0.39111328125,11.4990234375
1730654051.321874,0.38232421875,0.4189453125,0.391845703125,11.502685546875
1730654052.338751,0.387451171875,0.419677734375,0.392578125,11.495361328125
1730654053.350927,0.384521484375,0.42041015625,0.393310546875,11.473388671875
1730654054.364748,0.384521484375,0.42041015625,0.392578125,11.46240234375
1730654055.365855,0.38671875,0.422607421875,0.396240234375,11.455078125
1730654056.399418,0.390380859375,0.42333984375,0.3955078125,11.488037109375
1730654057.409754,0.390380859375,0.4248046875,0.3984375,11.484375
1730654058.423609,0.390380859375,0.425537109375,0.39697265625,11.4990234375
1730654059.443851,0.3896484375,0.428466796875,0.39990234375,11.502685546875
1730654060.461343,0.39404296875,0.427734375,0.400634765625,11.231689453125
1730654061.470446,0.394775390625,0.428466796875,0.402099609375,11.484375
1730654062.487264,0.3896484375,0.4306640625,0.40283203125,11.49169921875
1730654063.499017,0.393310546875,0.4306640625,0.405029296875,11.502685546875
1730654064.52227,0.397705078125,0.431396484375,0.404296875,11.4990234375
1730654065.532333,0.39697265625,0.43505859375,0.404296875,11.488037109375
1730654066.546307,0.396240234375,0.434326171875,0.4072265625,11.484375
1730654067.550366,0.399169921875,0.43505859375,0.40576171875,11.49169921875
1730654068.579983,0.400634765625,0.4365234375,0.407958984375,11.47705078125
1730654069.597187,0.39990234375,0.43798828125,0.40869140625,11.473388671875
1730654070.611617,0.39990234375,0.4365234375,0.407958984375,11.47705078125
1730654071.627973,0.400634765625,0.437255859375,0.410888671875,11.429443359375
1730654072.644791,0.402099609375,0.43798828125,0.412353515625,11.46240234375
1730654073.661258,0.39990234375,0.44091796875,0.4130859375,11.484375
1730654074.674041,0.403564453125,0.44091796875,0.4130859375,11.488037109375
1730654075.691993,0.3984375,0.44091796875,0.4130859375,11.49169921875
1730654076.707102,0.406494140625,0.443115234375,0.413818359375,11.4990234375
1730654077.715224,0.4072265625,0.446044921875,0.416015625,11.49169921875
1730654078.73257,0.40576171875,0.4453125,0.41748046875,11.49169921875
1730654079.745642,0.4072265625,0.446044921875,0.418212890625,11.488037109375
1730654080.77132,0.40576171875,0.446044921875,0.41748046875,11.484375
1730654081.78632,0.409423828125,0.44677734375,0.418212890625,11.466064453125
1730654082.801748,0.40576171875,0.448974609375,0.42041015625,11.484375
1730654083.814662,0.416015625,0.447509765625,0.42041015625,11.488037109375
1730654084.83003,0.40869140625,0.448974609375,0.42041015625,11.466064453125
1730654085.844067,0.40869140625,0.451904296875,0.424072265625,11.495361328125
1730654086.863336,0.412353515625,0.451171875,0.425537109375,11.49169921875
1730654087.909617,0.41015625,0.4541015625,0.4248046875,11.488037109375
1730654088.937735,0.410888671875,0.45263671875,0.427001953125,11.488037109375
1730654089.952497,0.4189453125,0.4541015625,0.425537109375,11.49169921875
1730654090.959786,0.415283203125,0.45703125,0.425537109375,11.47705078125
1730654091.976939,0.41455078125,0.45556640625,0.42626953125,11.46240234375
1730654092.992714,0.413818359375,0.45703125,0.427734375,11.484375
1730654094.013702,0.415283203125,0.457763671875,0.428466796875,11.484375
