utime,volts_0,volts_1,volts_2,battery_voltage
1731023819.198498,0.5595703125,0.531005859375,0.48779296875,10.12939453125
1731023820.213386,0.5625,0.53173828125,0.487060546875,10.12939453125
1731023821.22597,0.560302734375,0.53173828125,0.486328125,10.125732421875
1731023822.238908,0.560302734375,0.53466796875,0.487060546875,10.125732421875
1731023823.241156,0.55810546875,0.5302734375,0.48486328125,10.1220703125
1731023824.265085,0.5625,0.533203125,0.486328125,10.12939453125
1731023825.271625,0.5625,0.533935546875,0.488525390625,10.140380859375
1731023826.288942,0.5595703125,0.53173828125,0.48779296875,10.140380859375
1731023827.294474,0.561767578125,0.53173828125,0.487060546875,10.133056640625
1731023828.31727,0.55517578125,0.532470703125,0.486328125,10.14404296875
1731023829.325681,0.560302734375,0.535400390625,0.488525390625,10.140380859375
1731023830.339508,0.5595703125,0.533203125,0.486328125,10.118408203125
1731023831.333087,0.556640625,0.53466796875,0.488525390625,10.118408203125
1731023832.36447,0.5625,0.53173828125,0.48779296875,10.118408203125
1731023833.380479,0.5595703125,0.533935546875,0.488525390625,10.12939453125
1731023834.395229,0.563232421875,0.53173828125,0.48779296875,10.125732421875
1731023835.407247,0.5625,0.532470703125,0.486328125,10.140380859375
1731023836.459914,0.560302734375,0.53173828125,0.488525390625,10.118408203125
1731023837.47358,0.566162109375,0.533203125,0.488525390625,10.11474609375
1731023838.484445,0.560302734375,0.533203125,0.48779296875,10.125732421875
1731023839.49842,0.56103515625,0.531005859375,0.488525390625,10.111083984375
1731023840.503915,0.5625,0.533203125,0.487060546875,10.118408203125
1731023841.525902,0.563232421875,0.533203125,0.48779296875,10.147705078125
1731023842.529779,0.554443359375,0.533203125,0.488525390625,10.048828125
1731023843.551459,0.555908203125,0.533203125,0.488525390625,10.0634765625
1731023844.564854,0.55517578125,0.53466796875,0.48779296875,9.869384765625
1731023845.569566,0.56103515625,0.533203125,0.488525390625,10.0341796875
1731023846.583338,0.55517578125,0.53173828125,0.487060546875,10.030517578125
1731023847.597056,0.56396484375,0.533203125,0.486328125,10.0927734375
1731023848.612792,0.56103515625,0.533935546875,0.48779296875,10.111083984375
1731023849.627458,0.563232421875,0.53173828125,0.4892578125,10.089111328125
1731023850.636732,0.5595703125,0.533203125,0.486328125,10.107421875
1731023851.653454,0.563232421875,0.53173828125,0.48779296875,10.11474609375
1731023852.668287,0.557373046875,0.533203125,0.487060546875,10.11474609375
1731023853.678335,0.560302734375,0.532470703125,0.48779296875,10.11474609375
1731023854.677565,0.56103515625,0.53173828125,0.48779296875,10.089111328125
1731023855.702467,0.56103515625,0.533203125,0.48779296875,10.067138671875
1731023856.719279,0.5595703125,0.53466796875,0.48779296875,10.0341796875
1731023857.731308,0.560302734375,0.53173828125,0.488525390625,10.05615234375
1731023858.746046,0.557373046875,0.533203125,0.488525390625,10.037841796875
